Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter
1675714517.1197228,72,1675714517,119300842,,42.338895,-71.08821833333333,34.2,327975.7837215486,4689516.3040095335,19,T
1675714518.119858,73,1675714518,119332551,,42.338895,-71.08821833333333,34.2,327975.7837215486,4689516.3040095335,19,T
1675714519.1187043,74,1675714519,118293046,,42.338895,-71.08821833333333,34.2,327975.7837215486,4689516.3040095335,19,T
1675714520.1179807,75,1675714520,117614507,,42.338895,-71.08821833333333,34.2,327975.7837215486,4689516.3040095335,19,T
1675714521.117586,76,1675714521,117155313,,42.338895,-71.08821833333333,34.2,327975.7837215486,4689516.3040095335,19,T
1675714522.117923,77,1675714522,117522239,,42.338895,-71.08821833333333,34.2,327975.7837215486,4689516.3040095335,19,T
1675714523.1179907,78,1675714523,117588758,,42.338895,-71.08821833333333,34.2,327975.7837215486,4689516.3040095335,19,T
1675714524.1181443,79,1675714524,117696046,,42.338895,-71.08821833333333,34.2,327975.7837215486,4689516.3040095335,19,T
1675714525.1184936,80,1675714525,118081092,,42.338895,-71.08821833333333,34.2,327975.7837215486,4689516.3040095335,19,T
1675714526.116624,81,1675714526,116137266,,42.33889166666666,-71.08821666666667,34.2,327975.9119347856,4689515.930496296,19,T
1675714527.1178215,82,1675714527,117447853,,42.33889166666666,-71.08821666666667,34.2,327975.9119347856,4689515.930496296,19,T
1675714528.1173766,83,1675714528,116982936,,42.33889166666666,-71.08821666666667,34.2,327975.9119347856,4689515.930496296,19,T
1675714529.1195614,84,1675714529,119048357,,42.33889166666666,-71.08821666666667,34.2,327975.9119347856,4689515.930496296,19,T
1675714530.1154368,85,1675714530,115005493,,42.338890000000006,-71.08821666666667,34.3,327975.9073898166,4689515.745425626,19,T
1675714531.1206386,86,1675714531,120159387,,42.338890000000006,-71.08821666666667,34.3,327975.9073898166,4689515.745425626,19,T
1675714532.117189,87,1675714532,116757392,,42.338890000000006,-71.08821666666667,34.3,327975.9073898166,4689515.745425626,19,T
1675714533.119086,88,1675714533,118725299,,42.338890000000006,-71.08821666666667,34.3,327975.9073898166,4689515.745425626,19,T
1675714534.1193674,89,1675714534,118881464,,42.338890000000006,-71.08821666666667,34.3,327975.9073898166,4689515.745425626,19,T
1675714535.116454,90,1675714535,115965366,,42.33888833333334,-71.088215,34.4,327976.04014803784,4689515.556983061,19,T
1675714536.1181686,91,1675714536,117784500,,42.33888666666667,-71.088215,34.4,327976.03560307267,4689515.371912391,19,T
