Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,raw,imu.header.seq,imu.header.stamp.secs,imu.header.stamp.nsecs,imu.header.frame_id,imu.orientation.x,imu.orientation.y,imu.orientation.z,imu.orientation.w,imu.orientation_covariance,imu.angular_velocity.x,imu.angular_velocity.y,imu.angular_velocity.z,imu.angular_velocity_covariance,imu.linear_acceleration.x,imu.linear_acceleration.y,imu.linear_acceleration.z,imu.linear_acceleration_covariance,mag_field.header.seq,mag_field.header.stamp.secs,mag_field.header.stamp.nsecs,mag_field.header.frame_id,mag_field.magnetic_field.x,mag_field.magnetic_field.y,mag_field.magnetic_field.z,mag_field.magnetic_field_covariance
1677800877.876583,6857,1677800877,838551044,imu1_frame,"$VNYMR,-145.369,+027.132,-043.445,-00.0233,-00.2091,+00.4641,+06.200,-01.005,-08.158,+03.178784,-00.245598,-01.691767*66",0,0,0,,0.10094852594016725,0.40833694893895717,-0.8363029760640318,0.3516641344638013,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.178784,-0.245598,-1.691767,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",6.2,-1.005,-8.158,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0233,-0.2091,0.4641,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800877.876603,6858,1677800877,863972663,imu1_frame,"$VNYMR,-147.362,+025.321,-039.769,-00.0133,-00.1883,+00.4672,+05.656,+03.986,-10.084,+03.338125,+00.043909,-01.641251*6D",0,0,0,,0.1045565765075912,0.3763984238580025,-0.8596044996345121,0.32935126086645494,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.338125,0.043909,-1.641251,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.656,3.986,-10.084,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0133,-0.1883,0.4672,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800877.9215262,6859,1677800877,889375209,imu1_frame,"$VNYMR,-149.562,+024.583,-035.724,-00.0112,-00.1627,+00.4861,+05.903,+05.015,-10.199,+03.578819,+00.705639,-01.687933*6F",0,0,0,,0.11684528414761355,0.34237462303069743,-0.8802241016258308,0.3071356833616865,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.578819,0.705639,-1.687933,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.903,5.015,-10.199,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0112,-0.1627,0.4861,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800877.921549,6860,1677800877,914744138,imu1_frame,"$VNYMR,-151.300,+024.355,-031.634,-00.0168,-00.1175,+00.4916,+07.823,+05.759,-10.555,+03.281189,+00.351924,-00.446542*68",0,0,0,,0.13058803567903743,0.30842100091479374,-0.8968946417413604,0.2887962131812744,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.281189,0.351924,-0.446542,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",7.823,5.759,-10.555,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0168,-0.1175,0.4916,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800877.9646518,6861,1677800877,938281536,imu1_frame,"$VNYMR,-151.971,+025.115,-027.068,-00.0235,-00.0895,+00.5021,+08.359,+02.696,-12.599,+03.396519,+00.918455,+00.020914*6F",0,0,0,,0.14977303410818127,0.272814755667477,-0.9084053797935968,0.27917702861477606,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.396519,0.918455,0.020914,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",8.359,2.696,-12.599,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0235,-0.0895,0.5021,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800877.9660769,6862,1677800877,963625431,imu1_frame,"$VNYMR,-152.802,+026.529,-022.655,-00.0345,-00.0490,+00.5047,+07.728,+00.025,-13.259,+03.296523,+01.196401,-00.246030*65",0,0,0,,0.1737195668495749,0.23871480708899379,-0.9170095589968562,0.26819810155638973,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.296523,1.196401,-0.24603,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",7.728,0.025,-13.259,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0345,-0.049,0.5047,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.0094647,6863,1677800877,989037513,imu1_frame,"$VNYMR,-154.869,+027.730,-018.502,-00.0465,-00.0062,+00.4946,+06.154,-01.081,-15.366,+03.721273,+01.326290,-01.417598*6E",0,0,0,,0.19689797710778872,0.20379326101700265,-0.9269028177957355,0.24607043653645655,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.721273,1.32629,-1.417598,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",6.154,-1.081,-15.366,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0465,-0.0062,0.4946,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.0540168,6864,1677800878,14345169,imu1_frame,"$VNYMR,-158.914,+028.975,-014.577,-00.0642,+00.0367,+00.4929,+04.353,+00.613,-17.886,+04.382998,+01.730346,-02.533518*62",0,0,0,,0.2214832472630866,0.16616219614577993,-0.938358674283764,0.20692581798854148,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4.382998,1.730346,-2.533518,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4.353,0.613,-17.886,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0642,0.0367,0.4929,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.0540354,6865,1677800878,39717912,imu1_frame,"$VNYMR,-164.244,+030.834,-010.219,-00.0859,+00.0693,+00.4647,+02.198,+03.926,-18.164,+05.152446,+02.020442,-03.043955*6B",0,0,0,,0.2505191629324149,0.12133715171012638,-0.947878694804388,0.15505942265610884,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.152446,2.020442,-3.043955,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.198,3.926,-18.164,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0859,0.0693,0.4647,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.0970554,6866,1677800878,65199851,imu1_frame,"$VNYMR,-169.974,+033.069,-006.188,-00.1155,+00.1041,+00.4332,+00.252,+06.491,-17.188,+04.721957,+02.007716,-03.125510*61",0,0,0,,0.2785694470228207,0.07637637130891227,-0.9522473226761448,0.0989482164932603,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4.721957,2.007716,-3.12551,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.252,6.491,-17.188,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1155,0.1041,0.4332,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.0970771,6867,1677800878,88652372,imu1_frame,"$VNYMR,-175.635,+035.229,-002.822,-00.1389,+00.1356,+00.4185,-02.642,+10.347,-13.657,+04.382051,+01.543369,-03.038179*66",0,0,0,,0.30140611821422314,0.034973281980737625,-0.9518501551501037,0.043732180270977646,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4.382051,1.543369,-3.038179,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.642,10.347,-13.657,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1389,0.1356,0.4185,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.1407654,6868,1677800878,114021539,imu1_frame,"$VNYMR,+179.982,+036.688,+000.383,-00.1597,+00.1402,+00.3891,-02.357,+14.299,-10.781,+03.817709,+00.781524,-01.907031*6F",0,0,0,,-0.3147192096475123,0.0032218932611779785,0.9491785902061397,0.0012009899848385256,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.817709,0.781524,-1.907031,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.357,14.299,-10.781,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1597,0.1402,0.3891,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.1416805,6869,1677800878,139376640,imu1_frame,"$VNYMR,+178.352,+037.620,+004.319,-00.1651,+00.1680,+00.3708,-00.679,+16.366,-10.766,+03.128534,+00.644565,-00.355543*6A",0,0,0,,-0.32165564561165627,0.04029891115905718,0.9456481864954287,0.025751714184688856,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.128534,0.644565,-0.355543,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.679,16.366,-10.766,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1651,0.168,0.3708,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.185332,6870,1677800878,165019035,imu1_frame,"$VNYMR,+179.361,+038.583,+008.284,-00.1626,+00.1888,+00.3442,+00.371,+17.187,-09.832,+01.744152,+00.689105,+00.903462*69",0,0,0,,-0.3291261942500357,0.07000934452297536,0.9412370359672848,0.029111545157745132,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.744152,0.689105,0.903462,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.371,17.187,-9.832,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1626,0.1888,0.3442,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.2293415,6871,1677800878,188333749,imu1_frame,"$VNYMR,-178.068,+038.912,+010.434,-00.1626,+00.2015,+00.3466,-00.228,+16.259,-09.284,-00.383445,+00.290282,+01.870638*62",0,0,0,,0.33310134082439063,-0.0801314526276299,-0.9393687211558894,-0.014451738813300814,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.383445,0.290282,1.870638,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.228,16.259,-9.284,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1626,0.2015,0.3466,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.2293675,6872,1677800878,213732719,imu1_frame,"$VNYMR,-173.701,+038.486,+011.577,-00.1526,+00.2062,+00.3524,-03.638,+09.992,-09.389,-01.507955,+00.066275,+02.588579*61",0,0,0,,0.3326311457850235,-0.07706283420859475,-0.9397226337455542,0.018417710601484408,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.507955,0.066275,2.588579,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.638,9.992,-9.389,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1526,0.2062,0.3524,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.2728045,6873,1677800878,239104270,imu1_frame,"$VNYMR,-169.002,+037.505,+011.970,-00.1392,+00.2049,+00.3483,-03.483,+06.770,-10.124,-01.811030,-00.238730,+02.654191*65",0,0,0,,0.32771846874783733,-0.0676396944772543,-0.9406327870877907,0.056880900380103065,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.81103,-0.23873,2.654191,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.483,6.77,-10.124,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1392,0.2049,0.3483,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.2728312,6874,1677800878,264584779,imu1_frame,"$VNYMR,-164.527,+036.542,+012.340,-00.1250,+00.2247,+00.3758,-03.035,+07.834,-12.749,-01.411020,+00.060427,+02.427161*64",0,0,0,,0.32259772815358745,-0.05917149711954979,-0.9400263645890006,0.09370097969798716,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.41102,0.060427,2.427161,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.035,7.834,-12.749,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.125,0.2247,0.3758,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.3173568,6875,1677800878,289964437,imu1_frame,"$VNYMR,-160.770,+036.432,+012.749,-00.1151,+00.2188,+00.3816,-01.915,+04.507,-13.606,-01.398954,+00.492215,+01.868102*63",0,0,0,,0.32391843963505446,-0.052091187819233796,-0.9365479013489482,0.12345598849328204,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.398954,0.492215,1.868102,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.915,4.507,-13.606,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1151,0.2188,0.3816,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.3173747,6876,1677800878,313434362,imu1_frame,"$VNYMR,-157.142,+036.022,+011.782,-00.1053,+00.2108,+00.4102,+00.250,+05.159,-14.113,-02.792387,+00.121874,+02.199326*6F",0,0,0,,0.3208090729537232,-0.03472596802431006,-0.9335055981807053,0.15634239354900217,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.792387,0.121874,2.199326,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.25,5.159,-14.113,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1053,0.2108,0.4102,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.3607416,6877,1677800878,338803768,imu1_frame,"$VNYMR,-153.494,+035.561,+010.214,-00.0976,+00.1945,+00.4097,-00.703,+03.296,-12.806,-02.500203,-00.146506,+01.780242*62",0,0,0,,0.31549064899190493,-0.012777636857053076,-0.9294250099278467,0.190975216495853,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.500203,-0.146506,1.780242,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.703,3.296,-12.806,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0976,0.1945,0.4097,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.3664296,6878,1677800878,364168167,imu1_frame,"$VNYMR,-151.286,+034.666,+007.791,-00.0890,+00.1760,+00.4358,+01.027,+01.057,-13.333,-02.904208,-00.450527,+01.162475*63",0,0,0,,0.30403443295721894,0.010877083979670438,-0.9276592924345423,0.21654789257881535,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.904208,-0.450527,1.162475,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.027,1.057,-13.333,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.089,0.176,0.4358,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.4091263,6879,1677800878,389558315,imu1_frame,"$VNYMR,-149.397,+034.085,+004.795,-00.0847,+00.1565,+00.4616,+03.697,+00.976,-14.038,-02.943234,-00.091607,+01.214009*67",0,0,0,,0.29299859677216233,0.03869856292872669,-0.9246230066435358,0.24026347850279492,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.943234,-0.091607,1.214009,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.697,0.976,-14.038,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0847,0.1565,0.4616,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.4540765,6880,1677800878,414946556,imu1_frame,"$VNYMR,-146.101,+034.609,-000.085,-00.0803,+00.1217,+00.4635,+01.490,+07.988,-14.047,-08.321295,+00.600492,+03.146656*6A",0,0,0,,0.28432271999226927,0.0873925792201257,-0.913201057120387,0.27854435421968177,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-8.321295,0.600492,3.146656,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.49,7.988,-14.047,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0803,0.1217,0.4635,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.4540977,6881,1677800878,438428401,imu1_frame,"$VNYMR,-138.472,+035.351,-008.752,-00.0718,+00.0367,+00.4877,+08.741,-06.666,-12.289,-07.027087,-00.110753,+03.691045*60",0,0,0,,0.2573038023717774,0.17530480790368436,-0.8800959333982245,0.3584607727866267,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-7.027087,-0.110753,3.691045,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",8.741,-6.666,-12.289,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0718,0.0367,0.4877,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.4966102,6882,1677800878,463930845,imu1_frame,"$VNYMR,-134.874,+034.688,-013.245,-00.0641,-00.0038,+00.4949,+06.778,-03.667,-10.228,-04.307683,-01.211536,+01.051181*6B",0,0,0,,0.23121444857069515,0.2152780980385256,-0.8623974058361945,0.3955577501251449,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4.307683,-1.211536,1.051181,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",6.778,-3.667,-10.228,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0641,-0.0038,0.4949,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.4966235,6883,1677800878,489285945,imu1_frame,"$VNYMR,-134.015,+032.484,-019.377,-00.0499,-00.0559,+00.5053,+07.970,-01.294,-11.249,-05.172836,-01.817753,-00.537990*6D",0,0,0,,0.19068973042606818,0.25643227940180846,-0.8528238220290095,0.4130029556439744,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.172836,-1.817753,-0.53799,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",7.97,-1.294,-11.249,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0499,-0.0559,0.5053,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.5409744,6884,1677800878,514613389,imu1_frame,"$VNYMR,-133.089,+029.312,-026.441,-00.0224,-00.1161,+00.5066,+06.645,+03.871,-11.900,-04.644138,-02.517640,-00.275008*60",0,0,0,,0.1378880186401601,0.3010154040214582,-0.8409664754391155,0.4279626245886442,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4.644138,-2.51764,-0.275008,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",6.645,3.871,-11.9,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0224,-0.1161,0.5066,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.540992,6885,1677800878,538217306,imu1_frame,"$VNYMR,-131.853,+026.618,-031.763,-00.0001,-00.1717,+00.4836,+07.434,+04.158,-12.615,-04.039281,-01.851774,-00.090087*67",0,0,0,,0.09353197680461361,0.3334545756029301,-0.8288912405474054,0.4393166587648073,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4.039281,-1.851774,-0.090087,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",7.434,4.158,-12.615,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0001,-0.1717,0.4836,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.5853443,6886,1677800878,563616275,imu1_frame,"$VNYMR,-129.447,+024.774,-035.747,+00.0154,-00.1949,+00.4812,+06.603,+04.491,-11.997,-02.957007,-01.935878,+01.150122*66",0,0,0,,0.05661509960266253,0.3582448205851002,-0.8124689113725256,0.45645333504540553,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.957007,-1.935878,1.150122,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",6.603,4.491,-11.997,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0154,-0.1949,0.4812,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.5910726,6887,1677800878,588863372,imu1_frame,"$VNYMR,-125.323,+023.233,-037.671,+00.0342,-00.2250,+00.4778,+08.011,+01.265,-12.948,-02.503570,-02.066212,+01.088037*6F",0,0,0,,0.024059485137530395,0.3684400139550333,-0.793663368148728,0.48349928164429434,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.50357,-2.066212,1.088037,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",8.011,1.265,-12.948,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0342,-0.225,0.4778,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.6326067,6888,1677800878,614291906,imu1_frame,"$VNYMR,-123.772,+021.291,-041.074,+00.0483,-00.2529,+00.4522,+09.334,-00.543,-10.736,-02.964730,-01.527472,-00.918261*65",0,0,0,,-0.009886684391149897,0.3856133040946747,-0.7812022142270928,0.4908438994870213,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.96473,-1.527472,-0.918261,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",9.334,-0.543,-10.736,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0483,-0.2529,0.4522,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.6766038,6889,1677800878,639770030,imu1_frame,"$VNYMR,-124.222,+018.488,-045.059,+00.0692,-00.2714,+00.4476,+06.445,+04.749,-08.809,-02.437882,-01.136273,-01.587517*6E",0,0,0,,-0.04575283211440401,0.40366521268114114,-0.7770084441354957,0.4808523184583148,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.437882,-1.136273,-1.587517,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",6.445,4.749,-8.809,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0692,-0.2714,0.4476,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800878.676623,6890,1677800878,665078639,imu1_frame,"$VNYMR,-124.291,+016.648,-048.239,+00.0815,-00.3015,+00.4325,+06.893,+05.558,-08.975,-02.026707,-00.535839,-00.509136*62",0,0,0,,-0.07209477974076378,0.41922406327654144,-0.7708056533323842,0.4742490614591384,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.026707,-0.535839,-0.509136,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",6.893,5.558,-8.975,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0815,-0.3015,0.4325,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
