Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1680124285.3051822,0,76285,0,GPS1_FRAME,42.40971666666667,8.743113333333334,11.0,1.0,478862.2702816854,4695300.185424711,,32,T
1680124286.303549,0,76286,0,GPS1_FRAME,42.409755,8.743161666666666,11.4,1.0,478866.2602250492,4695304.429814981,,32,T
1680124287.3033514,0,76287,0,GPS1_FRAME,42.40980166666667,8.743191666666666,11.7,1.0,478868.7444168064,4695309.60407522,,32,T
1680124288.3025424,0,76288,0,GPS1_FRAME,42.40986,8.743203333333334,12.6,1.0,478869.7239781416,4695316.078326916,,32,T
1680124289.3040156,0,76289,0,GPS1_FRAME,42.40992833333333,8.743203333333334,13.1,1.0,478869.74691355124,4695323.665849754,,32,T
1680124290.3043594,0,76290,0,GPS1_FRAME,42.410005,8.743198333333334,13.4,1.0,478869.3612263199,4695332.179924009,,32,T
1680124291.3239954,0,76291,0,GPS1_FRAME,42.410088333333334,8.743193333333334,13.4,1.0,478868.97777782293,4695341.434244559,,32,T
1680124292.3063033,0,76292,0,GPS1_FRAME,42.410178333333334,8.74319,13.6,1.0,478868.73370772245,4695351.428396866,,32,T
1680124293.3042333,0,76293,0,GPS1_FRAME,42.410273333333336,8.743186666666666,13.8,1.0,478868.49131677835,4695361.977733979,,32,T
1680124294.3056307,0,76294,0,GPS1_FRAME,42.410376666666664,8.743181666666667,13.5,1.0,478868.1145848829,4695373.452793595,,32,T
1680124295.3059967,0,76295,0,GPS1_FRAME,42.41048166666667,8.743176666666667,13.4,1.0,478867.7384138697,4695385.112914997,,32,T
1680124296.3050733,0,76296,0,GPS1_FRAME,42.41059,8.743173333333333,13.3,1.0,478867.50050187553,4695397.142745152,,32,T
1680124297.308776,0,76297,0,GPS1_FRAME,42.41070166666667,8.74317,13.2,1.0,478867.2637098623,4695409.542698664,,32,T
1680124298.3060863,0,76298,0,GPS1_FRAME,42.410815,8.743165,13.1,1.0,478866.89034026326,4695422.1281285975,,32,T
1680124299.3098133,0,76299,0,GPS1_FRAME,42.41092833333333,8.74316,13.3,1.0,478866.51697223075,4695434.713558806,,32,T
1680124300.3127954,0,76300,0,GPS1_FRAME,42.41104333333333,8.743156666666668,13.2,0.9,478866.28130291286,4695447.483636235,,32,T
1680124301.3119009,0,76301,0,GPS1_FRAME,42.41115833333333,8.743151666666666,13.0,0.9,478865.90849729883,4695460.254128559,,32,T
1680124302.3103034,0,76302,0,GPS1_FRAME,42.411265,8.743148333333334,12.8,0.9,478865.6700327303,4695472.0988986455,,32,T
1680124303.3131673,0,76303,0,GPS1_FRAME,42.411363333333334,8.743145,12.7,0.9,478865.428771451,4695483.01836106,,32,T
1680124304.3074243,0,76304,0,GPS1_FRAME,42.411453333333334,8.74314,12.6,0.9,478865.0475765928,4695493.012930405,,32,T
1680124305.3082473,0,76305,0,GPS1_FRAME,42.41153666666666,8.743136666666667,12.4,0.9,478864.8012812556,4695502.266838933,,32,T
1680124306.3131292,0,76306,0,GPS1_FRAME,42.41161,8.743133333333333,12.2,0.9,478864.5516292597,4695510.410378077,,32,T
1680124307.3079267,0,76307,0,GPS1_FRAME,42.41167166666666,8.743128333333333,12.0,0.9,478864.1609246217,4695517.25890087,,32,T
1680124308.3118234,0,76308,0,GPS1_FRAME,42.411721666666665,8.743113333333334,11.9,0.9,478862.9434867336,4695522.81448072,,32,T
1680124309.313714,0,76309,0,GPS1_FRAME,42.41176166666666,8.743086666666667,11.9,0.9,478860.76274046383,4695527.262594359,,32,T
1680124310.314083,0,76310,0,GPS1_FRAME,42.411785,8.743045,12.3,0.9,478857.342175526,4695529.863825891,,32,T
1680124311.313904,0,76311,0,GPS1_FRAME,42.411795,8.742998333333333,12.5,0.9,478853.50572629983,4695530.985810983,,32,T
1680124312.3143973,0,76312,0,GPS1_FRAME,42.41179666666667,8.74294,12.6,0.9,478848.706526517,4695531.185394953,,32,T
1680124313.3152013,0,76313,0,GPS1_FRAME,42.411795,8.742868333333334,12.8,0.9,478842.8091187919,4695531.018179643,,32,T
1680124314.3152645,0,76314,0,GPS1_FRAME,42.411793333333335,8.742786666666667,12.9,0.9,478836.0888947676,4695530.853460577,,32,T
1680124315.3086162,0,76315,0,GPS1_FRAME,42.411791666666666,8.742696666666667,13.0,0.9,478828.6829903778,4695530.690824763,,32,T
1680124316.3046277,0,76316,0,GPS1_FRAME,42.411791666666666,8.742605,13.0,1.0,478821.1405103112,4695530.7136739,,32,T
1680124317.3202426,0,76317,0,GPS1_FRAME,42.411791666666666,8.742513333333333,12.9,1.0,478813.5980302375,4695530.736531176,,32,T
1680124318.31746,0,76318,0,GPS1_FRAME,42.411791666666666,8.74242,12.9,1.0,478805.9184141581,4695530.759812401,,32,T
1680124319.3154857,0,76319,0,GPS1_FRAME,42.41179,8.742326666666667,12.9,1.0,478798.23823674314,4695530.598040469,,32,T
1680124320.330899,0,76320,0,GPS1_FRAME,42.411788333333334,8.74223,13.0,1.0,478790.28378690017,4695530.437109204,,32,T
1680124321.3142188,0,76321,0,GPS1_FRAME,42.411786666666664,8.742135,13.1,1.0,478782.46647264226,4695530.275770718,,32,T
1680124322.3133178,0,76322,0,GPS1_FRAME,42.41178166666667,8.742043333333333,13.2,1.0,478774.9223061008,4695529.7434849385,,32,T
1680124323.3127367,0,76323,0,GPS1_FRAME,42.411766666666665,8.74196,13.4,1.0,478768.0604457568,4695528.098754923,,32,T
1680124324.3121822,0,76324,0,GPS1_FRAME,42.411741666666664,8.741886666666666,13.5,1.0,478762.01802494493,4695525.341161987,,32,T
1680124325.3198922,0,76325,0,GPS1_FRAME,42.41170666666667,8.741828333333334,13.6,1.0,478757.2064503393,4695521.469453702,,32,T
1680124326.3247917,0,76326,0,GPS1_FRAME,42.41166333333334,8.741783333333334,13.7,1.0,478753.4891479458,4695516.669105975,,32,T
1680124327.3171432,0,76327,0,GPS1_FRAME,42.411606666666664,8.741753333333333,13.8,1.0,478751.0015672285,4695510.384515423,,32,T
1680124328.3060842,0,76328,0,GPS1_FRAME,42.411543333333334,8.741738333333334,13.6,0.9,478749.74596040964,4695503.35592714,,32,T
1680124329.3244123,0,76329,0,GPS1_FRAME,42.41147333333333,8.741736666666666,13.4,0.9,478749.5851941298,4695495.583757407,,32,T
1680124330.3275058,0,76330,0,GPS1_FRAME,42.4114,8.741738333333334,13.2,0.9,478749.69757605967,4695487.440630778,,32,T
1680124331.3078003,0,76331,0,GPS1_FRAME,42.411325,8.741738333333334,13.0,0.9,478749.6722587205,4695479.112859583,,32,T
1680124332.307433,0,76332,0,GPS1_FRAME,42.411251666666665,8.74174,12.7,0.9,478749.78464120196,4695470.969733167,,32,T
1680124333.3259168,0,76333,0,GPS1_FRAME,42.41117666666667,8.741741666666666,12.5,0.9,478749.89646143967,4695462.641545284,,32,T
1680124334.3096893,0,76334,0,GPS1_FRAME,42.41110166666667,8.741741666666666,12.2,0.9,478749.8711445363,4695454.313774413,,32,T
1680124335.3089192,0,76335,0,GPS1_FRAME,42.411026666666665,8.741741666666666,11.9,0.9,478749.8458276696,4695445.986003655,,32,T
1680124336.306253,0,76336,0,GPS1_FRAME,42.41095,8.741743333333334,11.7,0.9,478749.95708608057,4695437.472754531,,32,T
1680124337.3069932,0,76337,0,GPS1_FRAME,42.410873333333335,8.741743333333334,11.4,0.9,478749.9312068599,4695428.959922426,,32,T
1680124338.3059978,0,76338,0,GPS1_FRAME,42.41079666666667,8.741745,11.2,0.9,478750.04246584635,4695420.446673535,,32,T
1680124339.3076346,0,76339,0,GPS1_FRAME,42.41072,8.741746666666668,11.0,0.9,478750.15372520714,4695411.933424758,,32,T
1680124340.3078222,0,76340,0,GPS1_FRAME,42.410645,8.741748333333334,10.8,0.9,478750.2655475161,4695403.605237659,,32,T
1680124341.3076,0,76341,0,GPS1_FRAME,42.41057,8.741751666666666,10.6,0.9,478750.51450885314,4695395.2766337795,,32,T
1680124342.3240194,0,76342,0,GPS1_FRAME,42.41049833333334,8.741753333333333,10.2,0.9,478750.6274571832,4695387.318570017,,32,T
1680124343.3063571,0,76343,0,GPS1_FRAME,42.410428333333336,8.741756666666667,9.8,0.9,478750.8781073933,4695379.545151024,,32,T
1680124344.3037179,0,76344,0,GPS1_FRAME,42.410358333333335,8.741758333333333,9.5,0.9,478750.9916191194,4695371.772149015,,32,T
1680124345.3060267,0,76345,0,GPS1_FRAME,42.410288333333334,8.741761666666667,9.3,0.9,478751.24227046076,4695363.998730229,,32,T
1680124346.3048158,0,76346,0,GPS1_FRAME,42.41022,8.741765000000001,9.0,0.9,478751.49348498095,4695356.4103730945,,32,T
1680124347.3054986,0,76347,0,GPS1_FRAME,42.410151666666664,8.741766666666667,8.8,0.9,478751.60756055306,4695348.822432927,,32,T
1680124348.3046594,0,76348,0,GPS1_FRAME,42.410085,8.741768333333333,8.6,0.9,478751.72219897946,4695341.419554392,,32,T
1680124349.3054922,0,76349,0,GPS1_FRAME,42.41002,8.74177,8.4,0.9,478751.83740024926,4695334.201737483,,32,T
1680124350.310731,0,76350,0,GPS1_FRAME,42.409958333333336,8.74177,8.6,0.9,478751.816586874,4695327.3544605905,,32,T
1680124351.304596,0,76351,0,GPS1_FRAME,42.4099,8.74177,9.4,0.9,478751.7968985688,4695320.87730684,,32,T
1680124352.3027492,0,76352,0,GPS1_FRAME,42.409845,8.741793333333334,9.3,0.9,478753.69829872984,4695314.764440472,,32,T
1680124353.3034768,0,76353,0,GPS1_FRAME,42.409795,8.741828333333334,9.7,0.9,478756.56137198675,4695309.203841873,,32,T
1680124354.3027883,0,76354,0,GPS1_FRAME,42.409755,8.74188,9.6,0.9,478760.7992281258,4695304.74944675,,32,T
1680124355.3029685,0,76355,0,GPS1_FRAME,42.409726666666664,8.74195,9.6,0.9,478766.54957036185,4695301.585902541,,32,T
1680124356.3030412,0,76356,0,GPS1_FRAME,42.409708333333334,8.74203,9.9,0.9,478773.12613288336,4695299.530233591,,32,T
1680124357.3066761,0,76357,0,GPS1_FRAME,42.40970333333333,8.742118333333334,10.1,0.9,478780.39289623126,4695298.952981556,,32,T
1680124358.3064904,0,76358,0,GPS1_FRAME,42.40970166666666,8.742211666666666,10.1,0.9,478788.072205529,4695298.744611687,,32,T
1680124359.306168,0,76359,0,GPS1_FRAME,42.40970166666666,8.742308333333334,10.3,0.9,478796.0263576949,4695298.720479802,,32,T
1680124360.3062217,0,76360,0,GPS1_FRAME,42.40970166666666,8.74241,10.6,0.9,478804.391931518,4695298.695109481,,32,T
1680124361.3069959,0,76361,0,GPS1_FRAME,42.4097,8.742511666666667,10.7,0.9,478812.75694443006,4695298.484687645,,32,T
1680124362.3067245,0,76362,0,GPS1_FRAME,42.40969166666667,8.742615,11.4,0.9,478821.25685562065,4695297.533614216,,32,T
1680124363.3090017,0,76363,0,GPS1_FRAME,42.409686666666666,8.742721666666666,11.8,0.9,478830.0321711394,4695296.951843537,,32,T
1680124364.3061514,0,76364,0,GPS1_FRAME,42.409685,8.742825,11.9,0.9,478838.5343272944,4695296.741037239,,32,T
1680124365.306978,0,76365,0,GPS1_FRAME,42.409688333333335,8.74292,11.9,0.9,478846.3524609718,4695297.087500832,,32,T
1680124366.3077316,0,76366,0,GPS1_FRAME,42.40969333333334,8.742996666666667,11.8,0.9,478852.66260732943,4695297.623598189,,32,T
1680124367.3080657,0,76367,0,GPS1_FRAME,42.40969666666667,8.743048333333334,11.8,0.9,478856.91508453264,4695297.980861324,,32,T
1680124368.325183,0,76368,0,GPS1_FRAME,42.4097,8.743076666666667,12.0,0.9,478859.2475934802,4695298.343933261,,32,T
1680124369.309028,0,76369,0,GPS1_FRAME,42.40970166666666,8.743085,12.1,0.9,478859.933855923,4695298.526921078,,32,T
1680124370.3075404,0,76370,0,GPS1_FRAME,42.40970166666666,8.743086666666667,12.1,0.9,478860.07099647593,4695298.526506344,,32,T
1680124371.3251357,0,76371,0,GPS1_FRAME,42.40970166666666,8.743086666666667,12.1,0.9,478860.07099647593,4695298.526506344,,32,T
1680124372.3086994,0,76372,0,GPS1_FRAME,42.40970333333333,8.743086666666667,12.0,0.9,478860.0715561282,4695298.711567871,,32,T
1680124373.3091066,0,76373,0,GPS1_FRAME,42.409708333333334,8.743096666666666,11.8,0.9,478860.8960783218,4695299.264264105,,32,T
1680124374.3065467,0,76374,0,GPS1_FRAME,42.40972,8.743125,11.8,0.9,478863.23138447094,4695300.552645004,,32,T
1680124375.3078568,0,76375,0,GPS1_FRAME,42.409745,8.74316,11.7,0.9,478866.11972765205,4695303.319860426,,32,T
1680124376.3231995,0,76376,0,GPS1_FRAME,42.40978833333333,8.743185,11.7,0.9,478868.19137994957,4695308.125241259,,32,T
1680124377.3089848,0,76377,0,GPS1_FRAME,42.409848333333336,8.743196666666666,12.1,0.9,478869.17150140565,4695314.784554395,,32,T
1680124378.3094695,0,76378,0,GPS1_FRAME,42.40992,8.7432,12.4,0.9,478869.46983639203,4695322.74137118,,32,T
1680124379.3082592,0,76379,0,GPS1_FRAME,42.410003333333336,8.743198333333334,12.5,0.9,478869.3606669076,4695331.994862473,,32,T
1680124380.3230536,0,76380,0,GPS1_FRAME,42.410095,8.743195,12.7,0.9,478869.11715521757,4695342.174076157,,32,T
1680124381.3255694,0,76381,0,GPS1_FRAME,42.410196666666664,8.743191666666666,12.8,0.9,478868.8770009538,4695353.463659264,,32,T
1680124382.3077264,0,76382,0,GPS1_FRAME,42.41030666666666,8.743186666666666,12.7,0.9,478868.5025055946,4695365.678964888,,32,T
1680124383.3080385,0,76383,0,GPS1_FRAME,42.410425,8.74318,12.3,0.9,478867.9936700378,4695378.8199931,,32,T
1680124384.3240914,0,76384,0,GPS1_FRAME,42.41054666666667,8.743178333333333,12.0,0.9,478867.8973717194,4695392.329900967,,32,T
1680124385.3084993,0,76385,0,GPS1_FRAME,42.41067,8.74318,11.8,0.9,478868.07591038034,4695406.02404151,,32,T
1680124386.3091497,0,76386,0,GPS1_FRAME,42.41079833333333,8.74318,11.7,0.9,478868.11898881005,4695420.273781617,,32,T
1680124387.3096108,0,76387,0,GPS1_FRAME,42.41092666666667,8.74318,11.8,0.9,478868.16206734633,4695434.523522044,,32,T
1680124388.309084,0,76388,0,GPS1_FRAME,42.41105666666667,8.743178333333333,11.8,0.9,478868.0685678518,4695448.958738945,,32,T
1680124389.3074977,0,76389,0,GPS1_FRAME,42.41119,8.743176666666667,11.8,0.9,478867.9761879755,4695463.764079329,,32,T
1680124390.3105638,0,76390,0,GPS1_FRAME,42.41132666666667,8.743175,11.7,0.9,478867.8849277521,4695478.939543216,,32,T
1680124391.308611,0,76391,0,GPS1_FRAME,42.41146666666667,8.743171666666667,11.5,0.9,478867.65765050007,4695494.485545232,,32,T
1680124392.3263276,0,76392,0,GPS1_FRAME,42.411605,8.743168333333333,11.3,0.9,478867.4298151,4695509.8464860525,,32,T
1680124393.3099496,0,76393,0,GPS1_FRAME,42.411745,8.743163333333333,11.1,0.9,478867.0654044313,4695525.392903457,,32,T
1680124394.3090935,0,76394,0,GPS1_FRAME,42.411883333333336,8.74316,10.7,0.9,478866.8375719998,4695540.753845053,,32,T
1680124395.3090122,0,76395,0,GPS1_FRAME,42.41202333333333,8.743155,10.4,0.9,478866.47316492733,4695556.300263256,,32,T
1680124396.309386,0,76396,0,GPS1_FRAME,42.41216166666667,8.74315,10.2,0.9,478866.10820027074,4695571.661620261,,32,T
1680124397.3054428,0,76397,0,GPS1_FRAME,42.4123,8.743146666666666,9.9,0.9,478865.88037243864,4695587.022563019,,32,T
1680124398.3065884,0,76398,0,GPS1_FRAME,42.412436666666665,8.743143333333332,9.7,0.9,478865.65198637743,4695602.198444547,,32,T
