Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,raw,imu.header.seq,imu.header.stamp.secs,imu.header.stamp.nsecs,imu.header.frame_id,imu.orientation.x,imu.orientation.y,imu.orientation.z,imu.orientation.w,imu.orientation_covariance,imu.angular_velocity.x,imu.angular_velocity.y,imu.angular_velocity.z,imu.angular_velocity_covariance,imu.linear_acceleration.x,imu.linear_acceleration.y,imu.linear_acceleration.z,imu.linear_acceleration_covariance,mag_field.header.seq,mag_field.header.stamp.secs,mag_field.header.stamp.nsecs,mag_field.header.frame_id,mag_field.magnetic_field.x,mag_field.magnetic_field.y,mag_field.magnetic_field.z,mag_field.magnetic_field_covariance
1677800807.0733335,4026,1677800807,65420389,imu1_frame,"$VNYMR,+172.169,+019.975,+028.304,-00.2470,+00.3002,+00.2097,+04.154,-04.196,-11.633,-01.406221,-02.407779,+00.581745*68",0,0,0,,-0.15133478771636,0.25171142399171753,0.9498315034196859,0.10751398127874129,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.406221,-2.407779,0.581745,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4.154,-4.196,-11.633,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.247,0.3002,0.2097,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800807.1165366,4027,1677800807,89002132,imu1_frame,"$VNYMR,+171.490,+016.671,+025.754,-00.2270,+00.2873,+00.2409,+03.534,-03.352,-12.662,-01.395025,-02.017451,+00.645071*69",0,0,0,,-0.12457342724202045,0.23038234782174477,0.9594968965249746,0.1037841057014989,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.395025,-2.017451,0.645071,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.534,-3.352,-12.662,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.227,0.2873,0.2409,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800807.116726,4028,1677800807,114293098,imu1_frame,"$VNYMR,+170.728,+019.129,+025.955,-00.2450,+00.2897,+00.2292,+01.261,-00.441,+03.940,+01.777755,+01.150139,-03.067498*60",0,0,0,,-0.14348564069261766,0.2338089277876738,0.954752833555693,0.11485766417258564,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.777755,1.150139,-3.067498,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.261,-0.441,3.94,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.245,0.2897,0.2292,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800807.163156,4029,1677800807,139764070,imu1_frame,"$VNYMR,+167.030,+018.521,+024.045,-00.2485,+00.2697,+00.2446,+02.812,-05.241,-07.198,-02.068822,-02.477936,-01.693476*6A",0,0,0,,-0.13316767500223758,0.22204216620495937,0.9553561931880419,0.1423312716825094,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.068822,-2.477936,-1.693476,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.812,-5.241,-7.198,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2485,0.2697,0.2446,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800807.2062242,4030,1677800807,165099620,imu1_frame,"$VNYMR,+160.967,+014.490,+019.479,-00.2366,+00.2391,+00.2908,-01.830,-01.076,-09.649,-01.637175,-04.598220,-03.353987*6E",0,0,0,,-0.09483854854883325,0.1860585813196515,0.9607355490126326,0.18268842024021287,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.637175,-4.59822,-3.353987,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.83,-1.076,-9.649,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2366,0.2391,0.2908,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800807.2062461,4031,1677800807,190494537,imu1_frame,"$VNYMR,+154.975,+010.855,+014.845,-00.2243,+00.2051,+00.3122,-22.203,+04.584,-13.946,-01.563255,-01.347909,-00.963730*6C",0,0,0,,-0.06370305178610698,0.14587190749339593,0.9610808342330107,0.22580287391296644,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.563255,-1.347909,-0.96373,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-22.203,4.584,-13.946,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2243,0.2051,0.3122,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800807.2498343,4032,1677800807,213983058,imu1_frame,"$VNYMR,+163.250,+009.262,+016.400,-00.1948,+00.2322,+00.3206,+02.529,-10.407,-26.562,-00.996876,+03.634705,+04.705518*6D",0,0,0,,-0.05835430318403895,0.15228667082088063,0.9743471494904328,0.15508442046210275,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.996876,3.634705,4.705518,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.529,-10.407,-26.562,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1948,0.2322,0.3206,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800807.2498603,4033,1677800807,239378452,imu1_frame,"$VNYMR,+178.039,+019.245,+008.383,-00.2279,+00.1904,+00.3336,-03.636,-09.753,-02.684,-02.098960,+06.072420,+07.113730*69",0,0,0,,-0.16545130515924844,0.07490408642326501,0.9829403902603608,0.02904191200673507,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.09896,6.07242,7.11373,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.636,-9.753,-2.684,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2279,0.1904,0.3336,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800807.292605,4034,1677800807,264901638,imu1_frame,"$VNYMR,-173.732,+023.522,+007.951,-00.2357,+00.1951,+00.3135,+01.260,-12.129,+04.874,+00.220630,+00.329548,+03.720090*66",0,0,0,,0.20674592527497315,-0.056656072569205865,-0.975962573034621,0.0392844480535304,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.22063,0.329548,3.72009,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.26,-12.129,4.874,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2357,0.1951,0.3135,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800807.2926228,4035,1677800807,290182113,imu1_frame,"$VNYMR,-171.565,+018.032,+008.054,-00.1984,+00.2069,+00.3395,+02.165,-14.503,-01.329,-00.716734,-05.768097,+01.116748*6F",0,0,0,,0.16100089912273655,-0.057674602361912894,-0.9833476665606881,0.061479406257016506,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.716734,-5.768097,1.116748,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.165,-14.503,-1.329,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.1984,0.2069,0.3395,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800807.340908,4036,1677800807,315556764,imu1_frame,"$VNYMR,-173.769,+028.109,-010.415,-00.2684,+00.0511,+00.3617,-09.891,-08.405,-61.432,+02.653090,+19.243614,+00.670292*61",0,0,0,,0.23669975318615577,0.10105971401607665,-0.9634354956548111,0.07451313143983422,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.65309,19.243614,0.670292,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-9.891,-8.405,-61.432,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2684,0.0511,0.3617,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800807.3417912,4037,1677800807,339122056,imu1_frame,"$VNYMR,+179.331,+051.620,+008.301,-00.4344,+00.1527,+00.1625,+13.592,+16.700,+71.086,+00.104619,+00.579923,-00.340033*67",0,0,0,,-0.43385857950450885,0.06769052993180823,0.8976825282948258,0.036753279337904704,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.104619,0.579923,-0.340033,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",13.592,16.7,71.086,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.4344,0.1527,0.1625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800807.3850863,4038,1677800807,364464521,imu1_frame,"$VNYMR,-179.364,+052.745,+013.312,-00.4319,+00.1705,+00.1364,+12.405,-00.939,+13.573,+04.964895,-00.471503,+00.504463*62",0,0,0,,0.4417808091979413,-0.10139451065831502,-0.8901585424590043,-0.046547170913324276,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4.964895,-0.471503,0.504463,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",12.405,-0.939,13.573,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.4319,0.1705,0.1364,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800807.4290102,4039,1677800807,389872312,imu1_frame,"$VNYMR,-178.032,+054.474,+020.804,-00.4272,+00.2040,+00.1378,+11.805,-02.746,-00.595,+05.371522,-00.905917,+01.034400*60",0,0,0,,0.4528409227045552,-0.15277969509615535,-0.8757985844969045,-0.06760401529222478,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.371522,-0.905917,1.0344,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",11.805,-2.746,-0.595,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.4272,0.204,0.1378,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800807.4290318,4040,1677800807,415259361,imu1_frame,"$VNYMR,-175.893,+056.918,+029.947,-00.4211,+00.2313,+00.1002,+12.703,-03.474,-03.689,+05.699747,+00.800629,+00.521562*69",0,0,0,,0.46819316598951555,-0.21050870991249052,-0.853173262360404,-0.09261007917607061,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.699747,0.800629,0.521562,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",12.703,-3.474,-3.689,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.4211,0.2313,0.1002,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800807.4739177,4041,1677800807,440647125,imu1_frame,"$VNYMR,-175.978,+058.660,+037.086,-00.4180,+00.2458,+00.0655,+14.028,-00.422,-02.213,+04.725167,-00.625862,+00.468821*6B",0,0,0,,0.4738522114397546,-0.26078318894297436,-0.8315103192977137,-0.12667596054422123,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4.725167,-0.625862,0.468821,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",14.028,-0.422,-2.213,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.418,0.2458,0.0655,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800807.4739451,4042,1677800807,464225769,imu1_frame,"$VNYMR,-175.746,+060.198,+042.837,-00.4202,+00.2649,+00.0547,+10.504,+00.506,-02.145,+03.450453,-00.254309,-00.036007*63",0,0,0,,0.47826554341888633,-0.2983918744705952,-0.8116525080581131,-0.1531161826559722,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.450453,-0.254309,-0.036007,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",10.504,0.506,-2.145,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.4202,0.2649,0.0547,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800807.516557,4043,1677800807,489572525,imu1_frame,"$VNYMR,-176.611,+062.164,+045.086,-00.4234,+00.2672,+00.0283,+09.685,+02.132,-02.232,+01.502464,+00.052654,-00.520834*60",0,0,0,,0.4863180660039715,-0.3140918185703967,-0.7964980900834792,-0.17444730057718788,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.502464,0.052654,-0.520834,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",9.685,2.132,-2.232,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.4234,0.2672,0.0283,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800807.5173306,4044,1677800807,514931678,imu1_frame,"$VNYMR,-178.504,+064.422,+045.284,-00.4315,+00.2505,+00.0305,+10.400,+02.070,-02.475,+01.772118,-00.022364,-00.854125*68",0,0,0,,0.49616677296742534,-0.31927116043165565,-0.7834935009263584,-0.19499331661847727,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.772118,-0.022364,-0.854125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",10.4,2.07,-2.475,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.4315,0.2505,0.0305,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800807.561957,4045,1677800807,540324687,imu1_frame,"$VNYMR,+178.212,+066.860,+045.242,-00.4395,+00.2483,+00.0067,+10.177,+00.810,-02.557,+02.448542,-00.118771,-01.558563*68",0,0,0,,-0.5034649644715596,0.3288950945175029,0.76695628175597,0.22389530639794816,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.448542,-0.118771,-1.558563,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",10.177,0.81,-2.557,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.4395,0.2483,0.0067,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800807.6049745,4046,1677800807,565757274,imu1_frame,"$VNYMR,+173.251,+070.943,+043.963,-00.4578,+00.2267,-00.0115,+07.868,+01.965,-02.014,+01.621902,+01.118780,-03.057622*66",0,0,0,,-0.5192366438449127,0.33598329004530897,0.7411061156953195,0.26128578564092775,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.621902,1.11878,-3.057622,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",7.868,1.965,-2.014,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.4578,0.2267,-0.0115,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800807.6050014,4047,1677800807,589244127,imu1_frame,"$VNYMR,+164.489,+075.675,+035.890,-00.4809,+00.1920,-00.0103,+08.490,+05.365,-04.104,-00.207182,+01.157172,-02.963058*68",0,0,0,,-0.5454086914695567,0.3198526517745871,0.7189572473145086,0.2886591709199191,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.207182,1.157172,-2.963058,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",8.49,5.365,-4.104,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.4809,0.192,-0.0103,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800807.651755,4048,1677800807,614647388,imu1_frame,"$VNYMR,+149.208,+080.249,+018.874,-00.4934,+00.1668,-00.0280,+08.407,+08.269,-02.579,-01.695457,+01.660300,-02.884243*69",0,0,0,,-0.5796298622181664,0.2896534197985582,0.6991756244626403,0.302131702046023,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.695457,1.6603,-2.884243,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",8.407,8.269,-2.579,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.4934,0.1668,-0.028,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677800807.6517823,4049,1677800807,639953851,imu1_frame,"$VNYMR,+112.263,+083.611,-022.558,-00.5107,+00.1153,-00.0441,+07.791,+07.953,-01.884,-04.010273,+02.124726,-03.136929*6F",0,0,0,,-0.6240525189060727,0.24326166089706808,0.6796345377620687,0.29913059533508923,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4.010273,2.124726,-3.136929,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",7.791,7.953,-1.884,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.5107,0.1153,-0.0441,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
